"","acc","avg_rt_error","std_rt_error","avg_rt","std_rt","missed_percent","cue_switch_cost_rt_100","cue_switch_cost_rt_900","task_switch_cost_rt_100","task_switch_cost_rt_900","cue_switch_cost_acc_100","cue_switch_cost_acc_900","task_switch_cost_acc_100","task_switch_cost_acc_900","breaks"
"2696",0.779661016949153,827.5,135.515681749383,701,184.214599403903,0.0166666666666667,-58,-1.5,25,73,0.157142857142857,0,-0.17629179331307,-0.233333333333333,"12"
"2697",0.7890625,817,132.88492976408,716.5,182.442649015575,0.0153846153846154,-58,-45,27,64.5,0.107142857142857,0,-0.164835164835165,-0.225806451612903,"13"
"2698",0.797101449275362,814,139.12515776742,715,176.040182034769,0.0142857142857143,-72,-41.5,39,69.5,0.103174603174603,0,-0.185185185185185,-0.235294117647059,"14"
"2699",0.804054054054054,811,136.687446856245,703.5,171.506304190343,0.0133333333333333,-71.5,2,88.5,77,0.116666666666667,0,-0.220238095238095,-0.216216216216216,"15"
"2700",0.816455696202532,811,136.687446856245,703.5,174.785300656595,0.0125,-127,-38,96,73.5,0.104166666666667,0,-0.204802259887006,-0.195121951219512,"16"
"2701",0.821428571428571,814,134.776784385128,706,180.771556724521,0.0117647058823529,-127,-41.5,96,80,0.104166666666667,0,-0.206989247311828,-0.177777777777778,"17"
"2702",0.813559322033898,838,152.586848096817,703.5,179.183126447772,0.0166666666666667,-127,-41.5,96,83.5,0.151960784313726,0,-0.208974358974359,-0.18,"18"
"2703",0.805405405405405,827.5,147.927062679605,708,178.924484348906,0.0263157894736842,-127,-38,104,80,0.194444444444444,0.0526315789473685,-0.21078431372549,-0.176470588235294,"19"
"2704",0.8,817,143.328242699043,706,177.626220203245,0.025,-95,-45,80,80,0.200854700854701,0.0476190476190477,-0.232936078006501,-0.181818181818182,"20"
"2705",0.804878048780488,827.5,141.546005930481,702,174.872669724457,0.0238095238095238,-39.5,-29,109,80,0.186234817813765,0.0476190476190477,-0.233887733887734,-0.166666666666667,"21"
"2706",0.809302325581395,838,156.785078931669,697,172.815573662389,0.0227272727272727,28.5,-22,83,80,0.0952380952380952,0.0454545454545454,-0.155844155844156,-0.158730158730159,"22"
"2707",0.813333333333333,840,156.191044162022,695,176.188327149673,0.0217391304347826,41,47,86,64,0.0844155844155844,0.0416666666666666,-0.157142857142857,-0.149253731343284,"23"
"2708",0.821276595744681,840,156.191044162022,697,175.883465820167,0.0208333333333333,101,47,37.5,57,0.109625668449198,0.0416666666666666,-0.171509567682495,-0.140845070422535,"24"
"2709",0.824489795918367,842,158.449970444926,696,175.788237475065,0.02,101,12.5,49,57,0.0906862745098039,0.0384615384615384,-0.176470588235294,-0.133333333333333,"25"
"2710",0.827450980392157,843,157.607032660938,698.5,177.776112819701,0.0192307692307692,115,-38,23.5,70,0.0972222222222222,0.0370370370370371,-0.181023720349563,-0.128205128205128,"26"
"2711",0.833962264150943,843,157.607032660938,696,175.6691073038,0.0185185185185185,105,-6,23.5,41,0.0947368421052631,0.0344827586206896,-0.183625730994152,-0.123456790123457,"27"
"2712",0.829090909090909,845,157.391576118665,695,174.906985310583,0.0178571428571429,105,17,23.5,44.5,0.0499999999999999,0.0645161290322581,-0.135714285714286,-0.126436781609195,"28"
"2713",0.831578947368421,844.5,156.273138712252,695,174.087558525321,0.0172413793103448,105,8,12,80,0.0636363636363636,0.0625,-0.153958944281525,-0.122222222222222,"29"
"2714",0.833898305084746,845,157.655751193395,697,175.256766084595,0.0166666666666667,95,24,35,64,0.0723076923076923,0.0625,-0.171666666666667,-0.119565217391304,"30"
"2715",0.836065573770492,844.5,156.696911395268,696,175.10000186243,0.0161290322580645,95,12,36,80,0.0723076923076923,0.0606060606060606,-0.167128712871287,-0.115789473684211,"31"
"2716",0.838095238095238,844,161.755618140453,697,173.414893096495,0.015625,95,9,23.5,81,0.0769230769230769,0.0606060606060606,-0.158200290275762,-0.122448979591837,"32"
"2717",0.84,843,161.067642451695,697,174.227273750136,0.0151515151515152,95,12,23.5,81,0.0811965811965811,0.0571428571428572,-0.159159159159159,-0.12,"33"
"2718",0.844776119402985,843,161.067642451695,697,173.533764715243,0.0147058823529412,115,9,2.5,77,0.0674603174603174,0.0571428571428572,-0.14975845410628,-0.116504854368932,"34"
"2719",0.849275362318841,843,161.067642451695,697,173.768798615021,0.0142857142857143,115,8.5,-1,77.5,0.0674603174603174,0.0571428571428572,-0.138888888888889,-0.11214953271028,"35"
"2720",0.850704225352113,844,159.523601358611,701,173.060660071049,0.0138888888888889,87,8.5,30.5,79.5,0.0751231527093597,0.0571428571428572,-0.142583470169677,-0.110091743119266,"36"
"2721",0.854395604395604,844,159.523601358611,700,172.64669481198,0.0162162162162162,87,8.5,27,77.5,0.0632183908045977,0.0540540540540541,-0.140646212326907,-0.106194690265487,"37"
"2722",0.858288770053476,844,159.523601358611,701,173.410026458821,0.0157894736842105,67,13,40,72,0.052801724137931,0.0526315789473685,-0.133192945511977,-0.105263157894737,"38"
"2723",0.861979166666667,844,159.523601358611,700,175.388581154585,0.0153846153846154,64.5,19.5,37,69.5,0.0480668756530825,0.0512820512820513,-0.127895007720021,-0.100840336134454,"39"
"2724",0.862595419847328,843,165.427854101564,697,176.761753534228,0.0175,78.5,10,26,72.5,0.0470588235294118,0.01875,-0.127941176470588,-0.0679235537190083,"40"
"2725",0.863523573200993,844,165.298654313473,696,175.931115996453,0.0170731707317073,78.5,13,23,67.5,0.0533088235294118,0.0214285714285715,-0.132527372262774,-0.0754285714285714,"41"
"2726",0.864406779661017,844.5,163.81053357184,697,175.542158457822,0.0166666666666667,78.5,12,20,62,0.0533088235294118,0.0190476190476191,-0.130026223776224,-0.0737907761529809,"42"
"2727",0.865248226950355,845,166.538492694248,695,175.861260743316,0.0162790697674419,78.5,8,20,65,0.0451388888888888,0.0176767676767676,-0.135416666666667,-0.0714588634435963,"43"
"2728",0.863425925925926,845,165.436330433299,694.5,175.165476507415,0.0159453302961276,58,7.5,40.5,63,0.0506535947712418,0.0174174174174174,-0.146247464503043,-0.0766766766766768,"44"
"2729",0.5,674,135.800589100342,630,376.78154590337,0,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"2730",0.55,817,133.34302048143,630,250.883771230159,0,NA,NA,NA,NA,NA,0,NA,0,"2"
"2731",0.633333333333333,817,137.010948467632,659,202.926916236692,0,95,144,-213.5,20,0.5,0,-0.615384615384615,-0.25,"3"
"2732",0.725,817,137.010948467632,665,179.117864787871,0,95,75.5,-126,44,0.5,0,-0.5,-0.142857142857143,"4"
"2733",0.7,774,145.054505355089,665,167.858516261408,0,156,75.5,-146,44,0.0666666666666667,0,-0.144927536231884,-0.142857142857143,"5"
"2734",0.733333333333333,791.5,140.306554254128,694.5,159.977449391236,0,156,40,-112,68,0.0666666666666667,0,-0.0595238095238095,-0.181818181818182,"6"
"2735",0.742857142857143,813,141.131376240286,694.5,156.347392211326,0,98,40,-85,20,0.0833333333333334,0,-0.143939393939394,-0.142857142857143,"7"
"2736",0.75,813,134.887711585756,710.5,174.127106664535,0,-58,6,19.5,54,0.119047619047619,0,-0.201754385964912,-0.2,"8"
"2737",0.752808988764045,813,134.501717911751,716.5,168.896936331127,0.0111111111111111,-58,40,19.5,20,0.19047619047619,0,-0.225563909774436,-0.2,"9"
"2738",0.757575757575758,827.5,134.739516545224,706,175.122654832517,0.01,-58,-1.5,19.5,89,0.19047619047619,0,-0.222996515679442,-0.227272727272727,"10"
"2739",0.777777777777778,827.5,134.739516545224,701,179.786999194505,0.0181818181818182,-58,-45,27,73,0.19047619047619,0,-0.198051948051948,-0.2,"11"
"2740",0.779661016949153,827.5,135.515681749383,701,184.214599403903,0.0166666666666667,-58,-1.5,25,73,0.157142857142857,0,-0.17629179331307,-0.233333333333333,"12"
"2741",0.7890625,817,132.88492976408,716.5,182.442649015575,0.0153846153846154,-58,-45,27,64.5,0.107142857142857,0,-0.164835164835165,-0.225806451612903,"13"
"2742",0.797101449275362,814,139.12515776742,715,176.040182034769,0.0142857142857143,-72,-41.5,39,69.5,0.103174603174603,0,-0.185185185185185,-0.235294117647059,"14"
"2743",0.804054054054054,811,136.687446856245,703.5,171.506304190343,0.0133333333333333,-71.5,2,88.5,77,0.116666666666667,0,-0.220238095238095,-0.216216216216216,"15"
"2744",0.816455696202532,811,136.687446856245,703.5,174.785300656595,0.0125,-127,-38,96,73.5,0.104166666666667,0,-0.204802259887006,-0.195121951219512,"16"
"2745",0.821428571428571,814,134.776784385128,706,180.771556724521,0.0117647058823529,-127,-41.5,96,80,0.104166666666667,0,-0.206989247311828,-0.177777777777778,"17"
"2746",0.813559322033898,838,152.586848096817,703.5,179.183126447772,0.0166666666666667,-127,-41.5,96,83.5,0.151960784313726,0,-0.208974358974359,-0.18,"18"
"2747",0.805405405405405,827.5,147.927062679605,708,178.924484348906,0.0263157894736842,-127,-38,104,80,0.194444444444444,0.0526315789473685,-0.21078431372549,-0.176470588235294,"19"
"2748",0.8,817,143.328242699043,706,177.626220203245,0.025,-95,-45,80,80,0.200854700854701,0.0476190476190477,-0.232936078006501,-0.181818181818182,"20"
"2749",0.804878048780488,827.5,141.546005930481,702,174.872669724457,0.0238095238095238,-39.5,-29,109,80,0.186234817813765,0.0476190476190477,-0.233887733887734,-0.166666666666667,"21"
"2750",0.809302325581395,838,156.785078931669,697,172.815573662389,0.0227272727272727,28.5,-22,83,80,0.0952380952380952,0.0454545454545454,-0.155844155844156,-0.158730158730159,"22"
"2751",0.813333333333333,840,156.191044162022,695,176.188327149673,0.0217391304347826,41,47,86,64,0.0844155844155844,0.0416666666666666,-0.157142857142857,-0.149253731343284,"23"
"2752",0.821276595744681,840,156.191044162022,697,175.883465820167,0.0208333333333333,101,47,37.5,57,0.109625668449198,0.0416666666666666,-0.171509567682495,-0.140845070422535,"24"
"2753",0.824489795918367,842,158.449970444926,696,175.788237475065,0.02,101,12.5,49,57,0.0906862745098039,0.0384615384615384,-0.176470588235294,-0.133333333333333,"25"
"2754",0.827450980392157,843,157.607032660938,698.5,177.776112819701,0.0192307692307692,115,-38,23.5,70,0.0972222222222222,0.0370370370370371,-0.181023720349563,-0.128205128205128,"26"
"2755",0.833962264150943,843,157.607032660938,696,175.6691073038,0.0185185185185185,105,-6,23.5,41,0.0947368421052631,0.0344827586206896,-0.183625730994152,-0.123456790123457,"27"
"2756",0.829090909090909,845,157.391576118665,695,174.906985310583,0.0178571428571429,105,17,23.5,44.5,0.0499999999999999,0.0645161290322581,-0.135714285714286,-0.126436781609195,"28"
"2757",0.831578947368421,844.5,156.273138712252,695,174.087558525321,0.0172413793103448,105,8,12,80,0.0636363636363636,0.0625,-0.153958944281525,-0.122222222222222,"29"
"2758",0.833898305084746,845,157.655751193395,697,175.256766084595,0.0166666666666667,95,24,35,64,0.0723076923076923,0.0625,-0.171666666666667,-0.119565217391304,"30"
"2759",0.836065573770492,844.5,156.696911395268,696,175.10000186243,0.0161290322580645,95,12,36,80,0.0723076923076923,0.0606060606060606,-0.167128712871287,-0.115789473684211,"31"
"2760",0.838095238095238,844,161.755618140453,697,173.414893096495,0.015625,95,9,23.5,81,0.0769230769230769,0.0606060606060606,-0.158200290275762,-0.122448979591837,"32"
"2761",0.84,843,161.067642451695,697,174.227273750136,0.0151515151515152,95,12,23.5,81,0.0811965811965811,0.0571428571428572,-0.159159159159159,-0.12,"33"
"2762",0.844776119402985,843,161.067642451695,697,173.533764715243,0.0147058823529412,115,9,2.5,77,0.0674603174603174,0.0571428571428572,-0.14975845410628,-0.116504854368932,"34"
"2763",0.849275362318841,843,161.067642451695,697,173.768798615021,0.0142857142857143,115,8.5,-1,77.5,0.0674603174603174,0.0571428571428572,-0.138888888888889,-0.11214953271028,"35"
"2764",0.850704225352113,844,159.523601358611,701,173.060660071049,0.0138888888888889,87,8.5,30.5,79.5,0.0751231527093597,0.0571428571428572,-0.142583470169677,-0.110091743119266,"36"
"2765",0.854395604395604,844,159.523601358611,700,172.64669481198,0.0162162162162162,87,8.5,27,77.5,0.0632183908045977,0.0540540540540541,-0.140646212326907,-0.106194690265487,"37"
"2766",0.858288770053476,844,159.523601358611,701,173.410026458821,0.0157894736842105,67,13,40,72,0.052801724137931,0.0526315789473685,-0.133192945511977,-0.105263157894737,"38"
"2767",0.861979166666667,844,159.523601358611,700,175.388581154585,0.0153846153846154,64.5,19.5,37,69.5,0.0480668756530825,0.0512820512820513,-0.127895007720021,-0.100840336134454,"39"
"2768",0.862595419847328,843,165.427854101564,697,176.761753534228,0.0175,78.5,10,26,72.5,0.0470588235294118,0.01875,-0.127941176470588,-0.0679235537190083,"40"
"2769",0.863523573200993,844,165.298654313473,696,175.931115996453,0.0170731707317073,78.5,13,23,67.5,0.0533088235294118,0.0214285714285715,-0.132527372262774,-0.0754285714285714,"41"
"2770",0.864406779661017,844.5,163.81053357184,697,175.542158457822,0.0166666666666667,78.5,12,20,62,0.0533088235294118,0.0190476190476191,-0.130026223776224,-0.0737907761529809,"42"
"2771",0.865248226950355,845,166.538492694248,695,175.861260743316,0.0162790697674419,78.5,8,20,65,0.0451388888888888,0.0176767676767676,-0.135416666666667,-0.0714588634435963,"43"
"2772",0.863425925925926,845,165.436330433299,694.5,175.165476507415,0.0159453302961276,58,7.5,40.5,63,0.0506535947712418,0.0174174174174174,-0.146247464503043,-0.0766766766766768,"44"
"2773",0.5,674,135.800589100342,630,376.78154590337,0,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"2774",0.55,817,133.34302048143,630,250.883771230159,0,NA,NA,NA,NA,NA,0,NA,0,"2"
"2775",0.633333333333333,817,137.010948467632,659,202.926916236692,0,95,144,-213.5,20,0.5,0,-0.615384615384615,-0.25,"3"
"2776",0.725,817,137.010948467632,665,179.117864787871,0,95,75.5,-126,44,0.5,0,-0.5,-0.142857142857143,"4"
"2777",0.7,774,145.054505355089,665,167.858516261408,0,156,75.5,-146,44,0.0666666666666667,0,-0.144927536231884,-0.142857142857143,"5"
"2778",0.733333333333333,791.5,140.306554254128,694.5,159.977449391236,0,156,40,-112,68,0.0666666666666667,0,-0.0595238095238095,-0.181818181818182,"6"
"2779",0.742857142857143,813,141.131376240286,694.5,156.347392211326,0,98,40,-85,20,0.0833333333333334,0,-0.143939393939394,-0.142857142857143,"7"
"2780",0.75,813,134.887711585756,710.5,174.127106664535,0,-58,6,19.5,54,0.119047619047619,0,-0.201754385964912,-0.2,"8"
"2781",0.752808988764045,813,134.501717911751,716.5,168.896936331127,0.0111111111111111,-58,40,19.5,20,0.19047619047619,0,-0.225563909774436,-0.2,"9"
"2782",0.757575757575758,827.5,134.739516545224,706,175.122654832517,0.01,-58,-1.5,19.5,89,0.19047619047619,0,-0.222996515679442,-0.227272727272727,"10"
"2783",0.777777777777778,827.5,134.739516545224,701,179.786999194505,0.0181818181818182,-58,-45,27,73,0.19047619047619,0,-0.198051948051948,-0.2,"11"
"2784",0.779661016949153,827.5,135.515681749383,701,184.214599403903,0.0166666666666667,-58,-1.5,25,73,0.157142857142857,0,-0.17629179331307,-0.233333333333333,"12"
"2785",0.7890625,817,132.88492976408,716.5,182.442649015575,0.0153846153846154,-58,-45,27,64.5,0.107142857142857,0,-0.164835164835165,-0.225806451612903,"13"
"2786",0.797101449275362,814,139.12515776742,715,176.040182034769,0.0142857142857143,-72,-41.5,39,69.5,0.103174603174603,0,-0.185185185185185,-0.235294117647059,"14"
"2787",0.804054054054054,811,136.687446856245,703.5,171.506304190343,0.0133333333333333,-71.5,2,88.5,77,0.116666666666667,0,-0.220238095238095,-0.216216216216216,"15"
"2788",0.816455696202532,811,136.687446856245,703.5,174.785300656595,0.0125,-127,-38,96,73.5,0.104166666666667,0,-0.204802259887006,-0.195121951219512,"16"
"2789",0.821428571428571,814,134.776784385128,706,180.771556724521,0.0117647058823529,-127,-41.5,96,80,0.104166666666667,0,-0.206989247311828,-0.177777777777778,"17"
"2790",0.813559322033898,838,152.586848096817,703.5,179.183126447772,0.0166666666666667,-127,-41.5,96,83.5,0.151960784313726,0,-0.208974358974359,-0.18,"18"
"2791",0.805405405405405,827.5,147.927062679605,708,178.924484348906,0.0263157894736842,-127,-38,104,80,0.194444444444444,0.0526315789473685,-0.21078431372549,-0.176470588235294,"19"
"2792",0.8,817,143.328242699043,706,177.626220203245,0.025,-95,-45,80,80,0.200854700854701,0.0476190476190477,-0.232936078006501,-0.181818181818182,"20"
"2793",0.804878048780488,827.5,141.546005930481,702,174.872669724457,0.0238095238095238,-39.5,-29,109,80,0.186234817813765,0.0476190476190477,-0.233887733887734,-0.166666666666667,"21"
"2794",0.809302325581395,838,156.785078931669,697,172.815573662389,0.0227272727272727,28.5,-22,83,80,0.0952380952380952,0.0454545454545454,-0.155844155844156,-0.158730158730159,"22"
"2795",0.813333333333333,840,156.191044162022,695,176.188327149673,0.0217391304347826,41,47,86,64,0.0844155844155844,0.0416666666666666,-0.157142857142857,-0.149253731343284,"23"
"2796",0.821276595744681,840,156.191044162022,697,175.883465820167,0.0208333333333333,101,47,37.5,57,0.109625668449198,0.0416666666666666,-0.171509567682495,-0.140845070422535,"24"
"2797",0.824489795918367,842,158.449970444926,696,175.788237475065,0.02,101,12.5,49,57,0.0906862745098039,0.0384615384615384,-0.176470588235294,-0.133333333333333,"25"
"2798",0.827450980392157,843,157.607032660938,698.5,177.776112819701,0.0192307692307692,115,-38,23.5,70,0.0972222222222222,0.0370370370370371,-0.181023720349563,-0.128205128205128,"26"
"2799",0.833962264150943,843,157.607032660938,696,175.6691073038,0.0185185185185185,105,-6,23.5,41,0.0947368421052631,0.0344827586206896,-0.183625730994152,-0.123456790123457,"27"
"2800",0.829090909090909,845,157.391576118665,695,174.906985310583,0.0178571428571429,105,17,23.5,44.5,0.0499999999999999,0.0645161290322581,-0.135714285714286,-0.126436781609195,"28"
"2801",0.831578947368421,844.5,156.273138712252,695,174.087558525321,0.0172413793103448,105,8,12,80,0.0636363636363636,0.0625,-0.153958944281525,-0.122222222222222,"29"
"2802",0.833898305084746,845,157.655751193395,697,175.256766084595,0.0166666666666667,95,24,35,64,0.0723076923076923,0.0625,-0.171666666666667,-0.119565217391304,"30"
"2803",0.836065573770492,844.5,156.696911395268,696,175.10000186243,0.0161290322580645,95,12,36,80,0.0723076923076923,0.0606060606060606,-0.167128712871287,-0.115789473684211,"31"
"2804",0.838095238095238,844,161.755618140453,697,173.414893096495,0.015625,95,9,23.5,81,0.0769230769230769,0.0606060606060606,-0.158200290275762,-0.122448979591837,"32"
"2805",0.84,843,161.067642451695,697,174.227273750136,0.0151515151515152,95,12,23.5,81,0.0811965811965811,0.0571428571428572,-0.159159159159159,-0.12,"33"
"2806",0.844776119402985,843,161.067642451695,697,173.533764715243,0.0147058823529412,115,9,2.5,77,0.0674603174603174,0.0571428571428572,-0.14975845410628,-0.116504854368932,"34"
"2807",0.849275362318841,843,161.067642451695,697,173.768798615021,0.0142857142857143,115,8.5,-1,77.5,0.0674603174603174,0.0571428571428572,-0.138888888888889,-0.11214953271028,"35"
"2808",0.850704225352113,844,159.523601358611,701,173.060660071049,0.0138888888888889,87,8.5,30.5,79.5,0.0751231527093597,0.0571428571428572,-0.142583470169677,-0.110091743119266,"36"
"2809",0.854395604395604,844,159.523601358611,700,172.64669481198,0.0162162162162162,87,8.5,27,77.5,0.0632183908045977,0.0540540540540541,-0.140646212326907,-0.106194690265487,"37"
"2810",0.858288770053476,844,159.523601358611,701,173.410026458821,0.0157894736842105,67,13,40,72,0.052801724137931,0.0526315789473685,-0.133192945511977,-0.105263157894737,"38"
"2811",0.861979166666667,844,159.523601358611,700,175.388581154585,0.0153846153846154,64.5,19.5,37,69.5,0.0480668756530825,0.0512820512820513,-0.127895007720021,-0.100840336134454,"39"
"2812",0.862595419847328,843,165.427854101564,697,176.761753534228,0.0175,78.5,10,26,72.5,0.0470588235294118,0.01875,-0.127941176470588,-0.0679235537190083,"40"
"2813",0.863523573200993,844,165.298654313473,696,175.931115996453,0.0170731707317073,78.5,13,23,67.5,0.0533088235294118,0.0214285714285715,-0.132527372262774,-0.0754285714285714,"41"
"2814",0.864406779661017,844.5,163.81053357184,697,175.542158457822,0.0166666666666667,78.5,12,20,62,0.0533088235294118,0.0190476190476191,-0.130026223776224,-0.0737907761529809,"42"
"2815",0.865248226950355,845,166.538492694248,695,175.861260743316,0.0162790697674419,78.5,8,20,65,0.0451388888888888,0.0176767676767676,-0.135416666666667,-0.0714588634435963,"43"
"2816",0.863425925925926,845,165.436330433299,694.5,175.165476507415,0.0159453302961276,58,7.5,40.5,63,0.0506535947712418,0.0174174174174174,-0.146247464503043,-0.0766766766766768,"44"
"2817",0.5,674,135.800589100342,630,376.78154590337,0,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"2818",0.55,817,133.34302048143,630,250.883771230159,0,NA,NA,NA,NA,NA,0,NA,0,"2"
"2819",0.633333333333333,817,137.010948467632,659,202.926916236692,0,95,144,-213.5,20,0.5,0,-0.615384615384615,-0.25,"3"
"2820",0.725,817,137.010948467632,665,179.117864787871,0,95,75.5,-126,44,0.5,0,-0.5,-0.142857142857143,"4"
"2821",0.7,774,145.054505355089,665,167.858516261408,0,156,75.5,-146,44,0.0666666666666667,0,-0.144927536231884,-0.142857142857143,"5"
"2822",0.733333333333333,791.5,140.306554254128,694.5,159.977449391236,0,156,40,-112,68,0.0666666666666667,0,-0.0595238095238095,-0.181818181818182,"6"
"2823",0.742857142857143,813,141.131376240286,694.5,156.347392211326,0,98,40,-85,20,0.0833333333333334,0,-0.143939393939394,-0.142857142857143,"7"
"2824",0.75,813,134.887711585756,710.5,174.127106664535,0,-58,6,19.5,54,0.119047619047619,0,-0.201754385964912,-0.2,"8"
"2825",0.752808988764045,813,134.501717911751,716.5,168.896936331127,0.0111111111111111,-58,40,19.5,20,0.19047619047619,0,-0.225563909774436,-0.2,"9"
"2826",0.757575757575758,827.5,134.739516545224,706,175.122654832517,0.01,-58,-1.5,19.5,89,0.19047619047619,0,-0.222996515679442,-0.227272727272727,"10"
"2827",0.777777777777778,827.5,134.739516545224,701,179.786999194505,0.0181818181818182,-58,-45,27,73,0.19047619047619,0,-0.198051948051948,-0.2,"11"
"2828",0.779661016949153,827.5,135.515681749383,701,184.214599403903,0.0166666666666667,-58,-1.5,25,73,0.157142857142857,0,-0.17629179331307,-0.233333333333333,"12"
"2829",0.7890625,817,132.88492976408,716.5,182.442649015575,0.0153846153846154,-58,-45,27,64.5,0.107142857142857,0,-0.164835164835165,-0.225806451612903,"13"
"2830",0.797101449275362,814,139.12515776742,715,176.040182034769,0.0142857142857143,-72,-41.5,39,69.5,0.103174603174603,0,-0.185185185185185,-0.235294117647059,"14"
"2831",0.804054054054054,811,136.687446856245,703.5,171.506304190343,0.0133333333333333,-71.5,2,88.5,77,0.116666666666667,0,-0.220238095238095,-0.216216216216216,"15"
"2832",0.816455696202532,811,136.687446856245,703.5,174.785300656595,0.0125,-127,-38,96,73.5,0.104166666666667,0,-0.204802259887006,-0.195121951219512,"16"
"2833",0.821428571428571,814,134.776784385128,706,180.771556724521,0.0117647058823529,-127,-41.5,96,80,0.104166666666667,0,-0.206989247311828,-0.177777777777778,"17"
"2834",0.813559322033898,838,152.586848096817,703.5,179.183126447772,0.0166666666666667,-127,-41.5,96,83.5,0.151960784313726,0,-0.208974358974359,-0.18,"18"
"2835",0.805405405405405,827.5,147.927062679605,708,178.924484348906,0.0263157894736842,-127,-38,104,80,0.194444444444444,0.0526315789473685,-0.21078431372549,-0.176470588235294,"19"
"2836",0.8,817,143.328242699043,706,177.626220203245,0.025,-95,-45,80,80,0.200854700854701,0.0476190476190477,-0.232936078006501,-0.181818181818182,"20"
"2837",0.804878048780488,827.5,141.546005930481,702,174.872669724457,0.0238095238095238,-39.5,-29,109,80,0.186234817813765,0.0476190476190477,-0.233887733887734,-0.166666666666667,"21"
"2838",0.809302325581395,838,156.785078931669,697,172.815573662389,0.0227272727272727,28.5,-22,83,80,0.0952380952380952,0.0454545454545454,-0.155844155844156,-0.158730158730159,"22"
"2839",0.813333333333333,840,156.191044162022,695,176.188327149673,0.0217391304347826,41,47,86,64,0.0844155844155844,0.0416666666666666,-0.157142857142857,-0.149253731343284,"23"
"2840",0.821276595744681,840,156.191044162022,697,175.883465820167,0.0208333333333333,101,47,37.5,57,0.109625668449198,0.0416666666666666,-0.171509567682495,-0.140845070422535,"24"
"2841",0.824489795918367,842,158.449970444926,696,175.788237475065,0.02,101,12.5,49,57,0.0906862745098039,0.0384615384615384,-0.176470588235294,-0.133333333333333,"25"
"2842",0.827450980392157,843,157.607032660938,698.5,177.776112819701,0.0192307692307692,115,-38,23.5,70,0.0972222222222222,0.0370370370370371,-0.181023720349563,-0.128205128205128,"26"
"2843",0.833962264150943,843,157.607032660938,696,175.6691073038,0.0185185185185185,105,-6,23.5,41,0.0947368421052631,0.0344827586206896,-0.183625730994152,-0.123456790123457,"27"
"2844",0.829090909090909,845,157.391576118665,695,174.906985310583,0.0178571428571429,105,17,23.5,44.5,0.0499999999999999,0.0645161290322581,-0.135714285714286,-0.126436781609195,"28"
"2845",0.831578947368421,844.5,156.273138712252,695,174.087558525321,0.0172413793103448,105,8,12,80,0.0636363636363636,0.0625,-0.153958944281525,-0.122222222222222,"29"
"2846",0.833898305084746,845,157.655751193395,697,175.256766084595,0.0166666666666667,95,24,35,64,0.0723076923076923,0.0625,-0.171666666666667,-0.119565217391304,"30"
"2847",0.836065573770492,844.5,156.696911395268,696,175.10000186243,0.0161290322580645,95,12,36,80,0.0723076923076923,0.0606060606060606,-0.167128712871287,-0.115789473684211,"31"
"2848",0.838095238095238,844,161.755618140453,697,173.414893096495,0.015625,95,9,23.5,81,0.0769230769230769,0.0606060606060606,-0.158200290275762,-0.122448979591837,"32"
"2849",0.84,843,161.067642451695,697,174.227273750136,0.0151515151515152,95,12,23.5,81,0.0811965811965811,0.0571428571428572,-0.159159159159159,-0.12,"33"
"2850",0.844776119402985,843,161.067642451695,697,173.533764715243,0.0147058823529412,115,9,2.5,77,0.0674603174603174,0.0571428571428572,-0.14975845410628,-0.116504854368932,"34"
"2851",0.849275362318841,843,161.067642451695,697,173.768798615021,0.0142857142857143,115,8.5,-1,77.5,0.0674603174603174,0.0571428571428572,-0.138888888888889,-0.11214953271028,"35"
"2852",0.850704225352113,844,159.523601358611,701,173.060660071049,0.0138888888888889,87,8.5,30.5,79.5,0.0751231527093597,0.0571428571428572,-0.142583470169677,-0.110091743119266,"36"
"2853",0.854395604395604,844,159.523601358611,700,172.64669481198,0.0162162162162162,87,8.5,27,77.5,0.0632183908045977,0.0540540540540541,-0.140646212326907,-0.106194690265487,"37"
"2854",0.858288770053476,844,159.523601358611,701,173.410026458821,0.0157894736842105,67,13,40,72,0.052801724137931,0.0526315789473685,-0.133192945511977,-0.105263157894737,"38"
"2855",0.861979166666667,844,159.523601358611,700,175.388581154585,0.0153846153846154,64.5,19.5,37,69.5,0.0480668756530825,0.0512820512820513,-0.127895007720021,-0.100840336134454,"39"
"2856",0.862595419847328,843,165.427854101564,697,176.761753534228,0.0175,78.5,10,26,72.5,0.0470588235294118,0.01875,-0.127941176470588,-0.0679235537190083,"40"
"2857",0.863523573200993,844,165.298654313473,696,175.931115996453,0.0170731707317073,78.5,13,23,67.5,0.0533088235294118,0.0214285714285715,-0.132527372262774,-0.0754285714285714,"41"
"2858",0.864406779661017,844.5,163.81053357184,697,175.542158457822,0.0166666666666667,78.5,12,20,62,0.0533088235294118,0.0190476190476191,-0.130026223776224,-0.0737907761529809,"42"
"2859",0.865248226950355,845,166.538492694248,695,175.861260743316,0.0162790697674419,78.5,8,20,65,0.0451388888888888,0.0176767676767676,-0.135416666666667,-0.0714588634435963,"43"
